,Datetime,Tweet Id,Text,Username,User Location,Reply Count,Retweet Count,Like Count,Quote Count
43,2018-11-22 02:15:08+00:00,1065428436272013312,"U.S. Senate candidate Mike Espy discussed his positions on public education and college, healthy food access and healthcare, and borders and the fate of DREAMers during a forum at New Horizon Church in west Jackson. #Mississippi #JXN #msedu #mselex #mssen https://t.co/RoPCRUgPM4 https://t.co/plQdKo849f",JxnFreePress,"Jackson, Mississippi",1,18,19,0
44,2018-11-20 22:05:14+00:00,1065003157900746752,"U.S. Senate candidate Mike Espy discussed his positions on public education and college, healthy food access and healthcare, and borders and the fate of DREAMers during a forum at New Horizon Church in west Jackson. #Mississippi #JXN #msedu #mselex #mssen https://t.co/RoPCRUgPM4 https://t.co/j5h5crwEqp",JxnFreePress,"Jackson, Mississippi",0,0,0,0
45,2018-11-19 17:54:18+00:00,1064577621281959943,"RT JxnFreePress: U.S. Senate candidate Mike Espy discussed his positions on public education and college, healthy food access and healthcare, and borders and the fate of DREAMers during a forum at New Horizon Church in west Jackson. #Mississippi #JXN #ms… https://t.co/8TN73QXunD",hollywoodprogre,"Hollywood, CA",0,0,0,0
46,2018-11-19 14:01:16+00:00,1064518978041798663,"U.S. Senate candidate Mike Espy discussed his positions on public education and college, healthy food access and healthcare, and borders and the fate of DREAMers during a forum at New Horizon Church in west Jackson. #Mississippi #JXN #msedu #mselex #mssen https://t.co/RoPCRUgPM4 https://t.co/ndqcZzyDno",JxnFreePress,"Jackson, Mississippi",4,40,45,0
47,2018-11-17 16:00:25+00:00,1063824184487411712,"U.S. Senate candidate Mike Espy discussed his positions on public education and college, healthy food access and healthcare, and borders and the fate of DREAMers during a forum at New Horizon Church in west Jackson. #Mississippi #JXN #msedu #mselex #mssen https://t.co/RoPCRUgPM4 https://t.co/tBE5fjC9Js",JxnFreePress,"Jackson, Mississippi",0,0,3,0
48,2018-11-16 20:44:53+00:00,1063533387359637504,"U.S. Senate candidate Mike Espy discussed his positions on public education and college, healthy food access and healthcare, and borders and the fate of DREAMers during a forum at New Horizon Church in west Jackson. #Mississippi #JXN #msedu #mselex #mssen https://t.co/RoPCRUgPM4 https://t.co/dnDzwQ8j52",JxnFreePress,"Jackson, Mississippi",1,5,5,3
49,2021-08-09 21:37:56+00:00,1424847437919830019,"Local food systems are building a healthier future in Jackson, Mississippi through the efforts of @_FertileGround_ to address food insecurity in under-served communities. #FoodCitiesFuture #PublicArtChallenge
https://t.co/nMNlmAwsT4",GlobalCitiesOrg,"Manhattan, NY",0,0,3,0
50,2021-06-28 19:21:56+00:00,1409592923256152074,"Alumni Travis Crabtree and @_salamrida founded the urban design studio Carbon Office in Jackson, #Mississippi. They focused on long-term #planning initiatives and creative #placemaking that address systemic issues like food insecurity and urban mobility.

https://t.co/pftxJsb58w https://t.co/6xpRDGFOus",TaubmanCollege,"Ann Arbor, MI",0,2,5,2
51,2021-05-03 16:15:48+00:00,1389252359012954116,"""Mothers participating in Magnolia Mother’s Trust (MMT), a program that provides Black mothers living in federally subsidized housing in Jackson, Mississippi $1,000 per month for one year, saw a decrease in food insecurity and an increase in the ability to cover basic needs."" https://t.co/HsGKF5KRnM",SpringboardToOp,"Jackson, MS",0,4,5,1
52,2020-10-26 06:38:15+00:00,1320615709756436481,"As a part of Dole's promise to make healthy food accessible to all, Dole developed a program to combat food insecurity in Jackson, Mississippi and is now looking to expand into other communities.

Learn how to nominate your city here:
https://t.co/c7mwSX6uJA",pier_sigismondi,,0,0,2,0
